,Type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
10,0,0.24191318716810556,0.273385438596301,0.4092794200361378,-0.014628834600180607,-0.8787992457739671,0.0727316909184495,1.230382862164525,0.042440316684399404,-0.3450534808586306,0.012253288169834564,-0.04127383453110833,0.20253949359018458,0.23189725211733633,-0.03716499571893131,0.22648093731882252,0.221680564930329,0.10888707205356717,0.01927107419368236,0.3265290699052651,0.019722228038965173,0.0071270477960873255,-0.13046120794331062,-0.36662413199282684,0.7606227280803737,0.946305701237651,-0.6959240158716796,-0.5387073589503335,0.35696186061807145,0.29010591297271104,0.33993130987905434,-0.007880871948929905,0.05394715285782672,0.29070670675748017,0.27924530252484375,0.2577673306739713,0.11581612099246216,0.2966916115180261,0.00837450917872723,0.15188025483081055,-0.017097439474521945,-0.17191432077382743,0.2185475993409059,0.11273152075736531,0.10045859225026774,0.18523999175116299,0.06165174408746369,-0.21098552802463066,0.16947021716953675,0.019942485892595008,0.1666752008406355,0.2395349467487599,0.12862637618172199,0.32318378976289064,0.25299211333263105,0.2517766784417627,-0.10860585628501705
11,0,0.44104036422547904,0.06299407809953872,-0.37869270411474043,0.9729688909465023,-0.5281511375839504,0.34911653657168834,0.06336221845936693,0.3356856621507952,0.06937820432358363,0.3757571828020797,-0.41763859619162796,0.5702483097188162,0.21965789053145515,-0.4541968933422267,0.7084652393300523,0.1717933652594612,0.5341913557007292,-0.7638211579963621,1.0620339642222214,-0.3666119727575237,0.16377314249436425,0.14620989659090008,0.26235083232699463,0.1542078649059348,0.2767794865568587,-0.1348208351642855,0.052439184726117305,0.7673135015667121,-0.7669906357335718,0.7390188702152355,-0.04136216849129831,0.4008965150876852,0.3041634081671827,0.2673525250601319,0.06943241455388421,-0.04054320792847464,0.2175261973090372,0.1664199481058092,-0.07468384393868047,0.16292857597597804,0.23443787882928085,0.40942966328007097,0.21165965928893926,0.18115396781488372,0.44677463426811603,0.04368923336670613,0.4198353308591642,0.2778109736348646,0.24972450251735812,-0.004761874963002358,0.01977377304124231,0.24472916454558563,0.09628204778827373,-0.06098499013274834,0.22440757185083066,0.23671534690628593
12,0,1.745182477905683,1.5117790433259006,1.4877379268913773,1.616138121887513,1.5793874748686523,1.3222932394136564,1.6037621059892107,1.4754754896989823,1.4446813295826877,1.469288790861103,1.5734848787756555,1.4939905432160328,1.4446705396386954,1.530631804565156,1.756422945424163,1.4992791920471975,0.9982883218116416,1.4875556175441107,1.4570039648381645,1.6218791968589972,1.6098036946183552,1.8243095309121335,1.6648967529993721,1.6037341364679356,1.7509776103018069,1.500128901447624,1.6158416362485186,1.3470906960041538,1.6159631176548959,1.5425951455936722,1.7441819984112552,1.8057376339791373,1.7393099910893162,1.726300016417127,1.7138193166123286,1.6281306187705658,1.591408149958602,1.4078627082097595,1.4081383623573582,1.5976582457814121,1.340733860664628,1.4572012604439495,1.5976355192799339,1.610146188253586,1.7014601628178592,1.5792742733412595,1.3775976972432054,1.365331925527476,1.3349478255909237,1.3777789276245394,1.5457344189978142,1.5456657923106822,1.5458582322079863,1.5460927703989527,1.5462949762730882,1.546110243971021
13,0,2.2845957302187565,2.0687471756492473,2.2607027906463095,2.3638504273463172,2.416059370795997,2.309691558638209,1.8218346383429296,2.0370040509219898,2.2770350353574598,2.0775131252296095,2.131420223414389,2.089519792442301,2.1012855304271247,2.189243488735576,2.2277852839841557,2.3969726449343027,2.1501510540325914,2.1676955835350724,2.092703852846998,2.0785113816323197,2.16259736999827,2.074860890734975,2.3428122256138244,1.7327249770850934,2.1267715938760117,2.369288672111732,2.4174720996387524,2.3171919347053826,2.1522497040634034,2.1174487655551575,2.454693170184988,2.483137135408111,2.419023904911332,2.169100971168151,2.0580413807212485,2.042759506992613,2.1846266875029428,2.3730407140638627,2.005256328551548,1.8862484437007414,2.1333298621777415,2.198213438570166,2.179813809367347,2.192327823555715,2.177514377306542,2.2024246316767444,1.9979963012131512,1.881474816088869,2.209843750223551,2.360398184633456,2.037968119188492,2.088412236575493,2.0455762205500405,2.3408093806311547,2.4361403369926005,2.5212921523056377
14,0,3.0736942039024058,3.265680073823461,3.2982757833974774,2.7664174275316307,3.1161525985349643,2.9297027893871324,3.041468342451343,3.241207100804891,3.106822816354142,2.9134763278668894,3.1057639608504295,2.839268335056563,3.0996994596661778,3.3970279383177697,3.0303246038681415,3.1819090612313907,3.0997102171056,3.4558064939337667,2.7716179080224412,3.0718078862740894,2.975254492229837,2.9818669882300344,3.2153181520950236,3.166788026453356,2.9357910551371273,3.044565561651189,2.9643914245690315,2.893731764680342,3.490686691369485,3.000116857174098,3.380477995026153,3.425777394090139,2.838005818909937,3.1842854252232606,2.9020718961656486,2.924104369143701,3.108053291601257,3.134559720116427,2.8048061763271,3.061014326656901,3.0622547343984485,2.927639793787632,3.529878606536957,3.2275588498645202,2.9375194385007397,3.5130397069121475,3.2590293919698357,2.843321131934547,3.234693796672648,2.782218675195393,3.0438090845284256,3.081251298139549,3.1191314458267247,2.747692304259249,3.18817396930299,2.9307454506630655
15,0,1.328350858517799,1.217100990275531,1.225773526052718,1.2767773856688125,1.2466195505740245,1.2254478417577124,1.1912429297779579,1.1953883216387786,1.2383466949051865,1.297969607643502,1.3491988325819024,1.3151756315358845,1.174245535005088,1.2212648395600552,1.2852494426636705,1.080362882199114,0.9992839655321848,1.0249328230068855,1.0206833388902161,1.2384908029629416,1.3278313435814386,1.2169692706600161,1.3022629086232447,1.4217722218856739,1.251198324139118,1.3363555811330186,1.246819950811345,1.1146180566437627,1.242803868662586,1.2556348489083524,1.2639927562166025,1.2555930709149556,1.2898338372865907,1.3281685807345218,1.3452262200985476,1.0804560602500932,1.272244605915088,1.2255653064885212,1.2553247073921345,1.233826581140748,1.1615634015120326,1.169952225963628,1.089025737695684,1.1404622425670654,1.1317111523165022,1.0633735193299703,1.0932741174391296,1.1914162301407536,1.1913530848101095,1.2127586998403643,1.2173168296313353,1.217560442934209,1.2173045633137145,1.2174213989295974,1.217332189985163,1.217299935220601
16,0,1.783593218088911,1.6588141242939018,1.833156378928149,1.8980848579285454,1.81027229278621,1.7295040961203516,1.3702818044081524,1.606819535067678,1.731218387305683,1.8125228597734013,1.8640476725659385,1.674791277931612,1.7407584457108962,1.7675392861300956,1.7687756099616494,1.8483335535059002,1.73134404781991,1.786331546101547,1.6814573330697373,1.751263544433313,1.8987628688858547,1.7226477654749348,1.7394900537726945,1.4117251709847025,1.533982149130493,1.8088563525795414,1.8378771004272407,1.9123906122308665,1.7117019388986854,1.7149367256162218,1.7806315689517742,1.842593900293384,1.804828397254443,1.6817378950849144,1.7916285825416984,1.6568463918001564,1.597026437109731,1.5679758870937937,1.5595663630592707,1.709419975446377,1.712796502622961,1.7264681080601267,1.7184852202140397,1.7227378613388102,1.7210482911159963,1.720720844973868,1.718271517463524,1.6442448645739014,1.5333488256970842,1.5969517119330432,1.6077503609691965,1.7355494239727047,1.7626571988876507,1.68509141328109,1.8888652808395305,1.774963402860886
17,0,2.4183662938897137,2.631037266603822,2.481992266812658,2.091444315418725,2.566667864467364,2.4922392832366063,2.453779130796136,2.5546926052140155,2.4894002517864076,2.4403327246710043,2.6189615042339014,2.1739274524875576,2.322387678923813,2.6807117067704005,2.44188028066936,2.474530423658766,2.5292040695096643,2.628418249610216,2.0816469393753936,2.4611075376835507,2.5545344093805804,2.4264777411347893,2.543713743180567,2.5215275979232463,2.419059506010823,2.607039637455971,2.314716965634669,2.167209631098935,2.6998460242667828,2.450160913685585,2.5315751456914963,2.5274687632826494,2.4433009118220417,2.26270946545175,2.2495132964170343,2.4430508686711443,2.429258445359202,2.436261150810009,2.4188327215305536,2.202957793838685,2.3268899948384982,2.453245510035293,2.560199568698001,2.4872421625593963,2.354488902682913,2.5875207347055698,2.482898619723685,2.4285758010919194,2.2088015710978586,2.313291017841354,2.4485013788573413,2.426704553279805,2.4433791221356853,2.3752329119618705,2.185619984919835,2.389747761032763
18,0,1.6450702010219542,1.4420684625361693,1.530618535703564,1.3990766520544813,1.6838562443265852,1.6833658130732316,1.5686702406333513,1.5906949724835362,1.5024727882945927,1.4750268889756184,1.5408046472483417,1.431408551116403,1.524792443929153,1.6231792192623797,1.5685554796367807,1.5190550611740623,1.4751292530392783,1.68355196029758,0.9990051019148429,1.2290525267475472,1.245168767953075,1.4751439860267819,1.3986494186648637,1.3112797330834005,1.5905346041928776,1.645360977924259,1.5467340374712895,1.448192766114524,1.5082032045266218,1.51355696595809,1.4920526521047002,1.4645983445006125,1.4700672648907902,1.4916802522948953,1.4105680416462534,1.4976946758289682,1.4371950060071697,1.3931061725619762,1.4427101450755115,1.2620662988267715,1.376708563943418,1.3383426953510063,1.305496058671896,1.4096797616423409,1.4369791718777443,1.4098168015703196,1.2345561423719245,1.371500725190455,1.3221847261651176,1.3607205442366213,1.3331885085865731,1.5082217085725151,1.502877808665281,1.5250436061001094,1.3989164731822312,1.4547781306545258
19,0,2.1488694349551642,2.0718891577942795,2.320381136253883,1.9530809199838173,2.0282735348894576,1.5893553217069232,2.0616956025307966,2.182396449898769,2.245143053429096,2.0846641073798344,2.13710480657835,2.1769990211614507,2.374951355056975,2.115156863692206,2.134242370563904,2.294199791855757,2.0256608763409694,2.3030177736412196,2.283620250408272,2.1533715162936145,2.0779435253804333,2.1931577202928234,2.187550342451312,2.2273972272086273,1.7092142013584153,1.8291832286155807,1.9700898431718767,2.1632757191240897,2.219734617366814,2.0836475171438833,2.1275005264051097,2.0704008632661135,2.063608950589952,2.0523276125683307,1.9408080366315659,1.8860220887184866,1.8958754691144089,2.0250133067080567,1.8505876419179892,1.8962140895234536,1.9451821556189703,2.1585213970125348,2.04303806472898,2.021875203011143,2.114691149260564,2.0754129077245707,1.8970686000166501,1.8593265362091704,1.9419159438099831,1.986568521570716,1.8675614215573695,1.903070906247326,2.0094902213572414,2.055883194411389,2.0782454669076937,2.074603176223497
20,0,3.0035737098779167,3.0791303418819984,2.50069239080141,2.978122908717863,3.0661870416432286,3.0632024979849253,3.1820102054913484,3.030548063201487,3.131304897426348,3.147034910269912,2.985563390391963,3.1258054357091547,2.493799049446771,2.95198765740658,3.0723687380744362,2.9746181300187735,3.1267391129372446,2.6150109292056958,2.7781840470626906,3.1517079018651937,2.9864676157182433,3.2120230066068824,3.0478291572021745,3.0833588539898393,3.202767870168242,2.95418914173576,3.1845530607594257,2.5945141004816,2.785433867453356,3.117110301726006,2.935350254844798,2.9578393085401986,2.7278956894960356,2.74449608747756,2.6735919263973704,2.816157667836032,2.9297603006082484,2.9527882382762125,2.7235997815595394,2.72674206941757,2.6992992275790266,2.803977169214744,2.95213697318526,2.969364497443873,2.970394115176274,2.959671875448188,2.9167165520490492,2.689782489163888,2.7677222036762896,2.6458509450521004,2.8995430441686163,2.9090186690226023,2.948066119424494,2.6604712364325493,2.763407122691756,2.6774680718382626
21,0,10.434843941720015,10.135967315870896,9.58285898987366,8.963596918327323,9.775314957816871,9.616720487176236,10.23338018309914,9.34646493074667,10.54316370948933,9.579628535868949,10.501331692888938,9.034205886193456,9.572888935608582,10.07432899179364,9.419578837876559,12.349811276900892,0.9766532742436063,21.56334105658879,4.448353403951455,7.607289064248138,5.488650239663912,7.032615258163745,8.22500615883141,7.919679463190007,8.300987486091335,7.45590372797551,10.462091849170854,12.156954723914897,13.587151078534196,12.54254711452387,11.812472595715072,11.077241424977508,12.015409703636783,11.06633121307698,11.354749920592914,13.089259607876645,11.353615477616117,9.580309266514787,11.27388665364549,9.808057213458143,11.774871463467132,10.504967425773064,9.575358763003994,12.578990295002297,9.185013759864654,10.536929358385411,9.57717974737166,9.68937088285069,10.961844586368098,7.9949100939584525,10.03313811699648,10.031428686446583,10.029779641866867,10.037102047441278,10.032675121190241,10.032591294205547
22,0,17.90056392233423,17.554602483243837,11.458042200196228,11.617774695579303,9.833758422000686,8.993476208945001,16.77632652713018,11.738317295371953,15.009855219701599,12.787052361854817,14.74730347569652,13.698921993100615,14.045819693155359,13.00830744939749,14.226412044909697,14.842836403609141,13.407786361076518,13.412379513353274,14.009875105235285,14.159750163838716,13.894080927638175,13.716098812246845,13.561302066096117,13.778168101923237,14.604459751943532,7.05011807666627,12.177154088892202,10.542135105610939,14.394590885530857,18.811174424621537,16.661382464493048,16.01848952402555,16.852725586918552,16.23741636654535,14.419309120736733,15.509552190681598,15.023085628834158,14.910551264409383,13.81579232047107,13.935568418508632,13.222337284582338,14.515069210846788,14.015087511758752,14.289309460253227,14.145260067612222,14.146029523370578,13.079285352675276,14.321458947185656,13.84907328577759,15.491254746547853,14.896888170441244,15.392143105612034,14.54980759862363,17.373437502146377,16.05442252859542,16.201680457625088
23,0,24.51951919449169,16.438883548183345,14.374130455857324,20.07000086402166,18.99593397886577,20.27083419810321,18.84712787020848,20.491290042549153,18.98088970816568,20.116717133966766,19.12177003796028,20.17491434670489,15.977053897533997,14.544981813111404,23.154956888659154,25.8521627318517,18.65555090759421,13.44032824983396,19.278766047509873,19.23331231603096,20.072719011287514,19.10195155269016,20.083626623417647,19.493719760580586,19.607612696080984,19.62268217166367,19.663807806249352,17.92633367280533,13.209900013406783,21.552438354449258,24.392793155704833,23.02048715970745,21.58597743429534,21.384042307733477,19.892522890979123,19.37033432657061,20.141711892429647,20.078717435175985,19.157253536621667,20.465940696562324,21.32452238337167,21.931522478108295,23.38176926157844,24.265474376305484,25.34018515590082,23.464839921563563,23.007846988989378,21.171212660600055,21.374712872764736,19.360856432993586,19.68079934372254,20.143506156599535,19.946560123663424,19.102744689581478,21.063097464612667,21.12659979210304
24,0,1.4271243404614806,1.461469654062771,1.4582211995583494,1.3310165449383313,1.3278351838462354,1.4210779834571323,1.2443016453232438,1.442602610024364,1.4767938678714443,1.3283382376735189,1.3033018057302144,1.3932570885857636,1.353158055987921,1.4027220306318826,1.4646647128821446,1.5050888551145545,1.4399122594771978,1.3527812490851516,1.514239369333955,1.5298278636959233,1.5548206638639037,1.5363299856991033,1.42794864437902,1.4461687240901022,1.4462411833422653,1.3223272569604814,1.2694829708344348,1.346917517260186,1.2073699027354803,1.1142027870789544,1.2038227188033144,1.2348668008176025,1.21631026058146,1.3623399431774716,1.2845298114754213,1.3217147719334277,1.1789655365424827,1.0300653279608503,1.030235980034414,1.0922490581825333,0.9991313303122441,1.070687531583415,1.1452055247200668,1.1233390495445934,1.1701028647537142,1.1795677683997832,1.3500255808893746,1.3064767811657525,1.3686482442364856,1.3187407035236849,1.3169357224470268,1.3169423366492754,1.3171722517417825,1.3173270988024435,1.3174030337947455,1.3173837838108902
25,0,1.6364233244430066,1.8167476540952077,1.8981601575667308,2.0507316058177256,2.122442462511081,2.2011935403921647,1.9769426421049507,2.100940565250002,1.9992134348214632,1.8931904395597403,1.9393049885046012,1.9987759543843653,1.8704407691375347,1.9543668977061666,2.0474689650912246,2.0408605887963427,2.019229127808177,1.8913807634729902,1.919275664188219,2.013767852273929,1.8794865334668616,1.9405849444303689,2.0763691962896207,2.0283004293150504,2.0668444916707585,2.2123429657850493,2.067006574699136,1.988728766401399,1.852637017316917,1.7241225432180922,1.6501850946181007,1.7891961033965555,1.889987652620499,1.6509892746463077,1.462619209619407,1.4784437322139874,1.5799237190015538,1.6358648092732129,1.8359229152504397,1.9046981581055484,1.861134644983283,1.8626174921502554,1.8621465769016594,1.8632733388409648,1.8620775008964285,1.8631448559731498,1.8726651853014284,1.9120261357613448,1.7130704299116657,1.6173305239667117,1.513781533981752,1.4746601908351438,1.4989420301677048,1.8288675683645514,1.8458669186954835,1.7275827934599015
26,0,2.394005336428424,2.8370993884497304,3.0138899703961437,2.9218987040583158,2.7637633614594836,2.751965013325609,2.7223391483753643,2.9100986664750783,2.756919595158423,2.7426995866130692,2.7476035119350346,2.879430692426071,3.00817134723287,2.9149795193980848,2.496976712500182,2.352546506349492,2.719296540249038,3.0135430953535116,2.9536737269542277,2.797023741387097,2.748816488602499,2.7157237396395124,2.8724744219488687,2.8130808525471687,2.7285575001424816,2.745418309918106,2.8380682414774907,2.9848790654328634,2.9798838019051983,2.5973135602552753,2.3927009736679308,2.5912498878216166,2.1104570968588003,2.1918322280178937,2.565855048284301,2.6641479095519833,2.6284560189700743,2.6267735940364285,2.6731319051750546,2.4880980127640493,2.1037817612564895,2.2334712555199467,2.5873764335317917,2.3999822451659414,2.5113061128262397,2.4394296357644127,2.525847838497514,2.039431979214059,2.2987291203514033,2.62563849318645,2.647723909435848,2.6318899781039913,2.631983946624834,2.663360514866342,2.3940441725759527,2.0508685547987726
